number,thumb,full
0061,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9030019--aa84ab711a45011043f4838ecbdbae703f4eb5f9013848d63f0d8e9f95a20afc.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9030019--aa84ab711a45011043f4838ecbdbae703f4eb5f9013848d63f0d8e9f95a20afc.jpeg/full/3500,/0/default.jpg"
0062,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9030019--aa84ab711a45011043f4838ecbdbae703f4eb5f9013848d63f0d8e9f95a20afc.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9030019--aa84ab711a45011043f4838ecbdbae703f4eb5f9013848d63f0d8e9f95a20afc.jpeg/full/3500,/0/default.jpg"
0063,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8321266--a012f3a646dcaefebe7c6fc9404c5d8c9b88a80536290ee295b71facce7fc3c2.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8321266--a012f3a646dcaefebe7c6fc9404c5d8c9b88a80536290ee295b71facce7fc3c2.jpeg/full/3500,/0/default.jpg"
0064,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8321266--a012f3a646dcaefebe7c6fc9404c5d8c9b88a80536290ee295b71facce7fc3c2.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8321266--a012f3a646dcaefebe7c6fc9404c5d8c9b88a80536290ee295b71facce7fc3c2.jpeg/full/3500,/0/default.jpg"
0065,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8321266--a012f3a646dcaefebe7c6fc9404c5d8c9b88a80536290ee295b71facce7fc3c2.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8321266--a012f3a646dcaefebe7c6fc9404c5d8c9b88a80536290ee295b71facce7fc3c2.jpeg/full/3500,/0/default.jpg"
0066,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7683873--bf3c6869da613bc9b144a07004cd48ae44d420f549f3975982e730a97e1cb1e8.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7683873--bf3c6869da613bc9b144a07004cd48ae44d420f549f3975982e730a97e1cb1e8.jpeg/full/3500,/0/default.jpg"
0067,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7683873--bf3c6869da613bc9b144a07004cd48ae44d420f549f3975982e730a97e1cb1e8.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7683873--bf3c6869da613bc9b144a07004cd48ae44d420f549f3975982e730a97e1cb1e8.jpeg/full/3500,/0/default.jpg"
0068,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7683873--bf3c6869da613bc9b144a07004cd48ae44d420f549f3975982e730a97e1cb1e8.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7683873--bf3c6869da613bc9b144a07004cd48ae44d420f549f3975982e730a97e1cb1e8.jpeg/full/3500,/0/default.jpg"
0069,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8589248--2a03520abb6efb265e66ae39548ff29f14a757d55427566dc3d7b3b7b50cc54b.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8589248--2a03520abb6efb265e66ae39548ff29f14a757d55427566dc3d7b3b7b50cc54b.jpeg/full/3500,/0/default.jpg"
0070,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8589248--2a03520abb6efb265e66ae39548ff29f14a757d55427566dc3d7b3b7b50cc54b.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8589248--2a03520abb6efb265e66ae39548ff29f14a757d55427566dc3d7b3b7b50cc54b.jpeg/full/3500,/0/default.jpg"
0071,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8589248--2a03520abb6efb265e66ae39548ff29f14a757d55427566dc3d7b3b7b50cc54b.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8589248--2a03520abb6efb265e66ae39548ff29f14a757d55427566dc3d7b3b7b50cc54b.jpeg/full/3500,/0/default.jpg"
0072,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10635199--fb65b25a6ecc16aac1d7b18599ac0c3183e2f7c577b561a7d02ab8e6d60bff3d.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10635199--fb65b25a6ecc16aac1d7b18599ac0c3183e2f7c577b561a7d02ab8e6d60bff3d.jpeg/full/3500,/0/default.jpg"
0073,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10635199--fb65b25a6ecc16aac1d7b18599ac0c3183e2f7c577b561a7d02ab8e6d60bff3d.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10635199--fb65b25a6ecc16aac1d7b18599ac0c3183e2f7c577b561a7d02ab8e6d60bff3d.jpeg/full/3500,/0/default.jpg"
0074,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10272082--9c838206c5a6c559384a17928870f34d1f920fe3ce8bdca0b0ae90b27f3eaa8e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10272082--9c838206c5a6c559384a17928870f34d1f920fe3ce8bdca0b0ae90b27f3eaa8e.jpeg/full/3500,/0/default.jpg"
0075,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10272082--9c838206c5a6c559384a17928870f34d1f920fe3ce8bdca0b0ae90b27f3eaa8e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10272082--9c838206c5a6c559384a17928870f34d1f920fe3ce8bdca0b0ae90b27f3eaa8e.jpeg/full/3500,/0/default.jpg"
0076,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10272082--9c838206c5a6c559384a17928870f34d1f920fe3ce8bdca0b0ae90b27f3eaa8e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10272082--9c838206c5a6c559384a17928870f34d1f920fe3ce8bdca0b0ae90b27f3eaa8e.jpeg/full/3500,/0/default.jpg"
0077,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10272082--9c838206c5a6c559384a17928870f34d1f920fe3ce8bdca0b0ae90b27f3eaa8e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10272082--9c838206c5a6c559384a17928870f34d1f920fe3ce8bdca0b0ae90b27f3eaa8e.jpeg/full/3500,/0/default.jpg"
0078,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10272082--9c838206c5a6c559384a17928870f34d1f920fe3ce8bdca0b0ae90b27f3eaa8e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10272082--9c838206c5a6c559384a17928870f34d1f920fe3ce8bdca0b0ae90b27f3eaa8e.jpeg/full/3500,/0/default.jpg"
0079,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10272082--9c838206c5a6c559384a17928870f34d1f920fe3ce8bdca0b0ae90b27f3eaa8e.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s10272082--9c838206c5a6c559384a17928870f34d1f920fe3ce8bdca0b0ae90b27f3eaa8e.jpeg/full/3500,/0/default.jpg"
0080,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9311276--cca7e1fb44dfe563625947da840d81c9ff24e790a99158df586d7246b20b6692.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9311276--cca7e1fb44dfe563625947da840d81c9ff24e790a99158df586d7246b20b6692.jpeg/full/3500,/0/default.jpg"
0081,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9311276--cca7e1fb44dfe563625947da840d81c9ff24e790a99158df586d7246b20b6692.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9311276--cca7e1fb44dfe563625947da840d81c9ff24e790a99158df586d7246b20b6692.jpeg/full/3500,/0/default.jpg"
0082,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9311276--cca7e1fb44dfe563625947da840d81c9ff24e790a99158df586d7246b20b6692.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9311276--cca7e1fb44dfe563625947da840d81c9ff24e790a99158df586d7246b20b6692.jpeg/full/3500,/0/default.jpg"
0083,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9311276--cca7e1fb44dfe563625947da840d81c9ff24e790a99158df586d7246b20b6692.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9311276--cca7e1fb44dfe563625947da840d81c9ff24e790a99158df586d7246b20b6692.jpeg/full/3500,/0/default.jpg"
0084,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9117376--910aef51fd7e43c26b6af5bff8950f29ffba350076aff792e19a0a0f2dd182c8.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9117376--910aef51fd7e43c26b6af5bff8950f29ffba350076aff792e19a0a0f2dd182c8.jpeg/full/3500,/0/default.jpg"
0085,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9117376--910aef51fd7e43c26b6af5bff8950f29ffba350076aff792e19a0a0f2dd182c8.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9117376--910aef51fd7e43c26b6af5bff8950f29ffba350076aff792e19a0a0f2dd182c8.jpeg/full/3500,/0/default.jpg"
0086,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9117376--910aef51fd7e43c26b6af5bff8950f29ffba350076aff792e19a0a0f2dd182c8.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9117376--910aef51fd7e43c26b6af5bff8950f29ffba350076aff792e19a0a0f2dd182c8.jpeg/full/3500,/0/default.jpg"
0087,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471485--1fe7b03f904203e629c7352e4caa594488eaf45a63fc404f4138bd8b81298b52.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471485--1fe7b03f904203e629c7352e4caa594488eaf45a63fc404f4138bd8b81298b52.jpeg/full/3500,/0/default.jpg"
0088,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471485--1fe7b03f904203e629c7352e4caa594488eaf45a63fc404f4138bd8b81298b52.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471485--1fe7b03f904203e629c7352e4caa594488eaf45a63fc404f4138bd8b81298b52.jpeg/full/3500,/0/default.jpg"
0089,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471485--1fe7b03f904203e629c7352e4caa594488eaf45a63fc404f4138bd8b81298b52.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471485--1fe7b03f904203e629c7352e4caa594488eaf45a63fc404f4138bd8b81298b52.jpeg/full/3500,/0/default.jpg"
0090,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471485--1fe7b03f904203e629c7352e4caa594488eaf45a63fc404f4138bd8b81298b52.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471485--1fe7b03f904203e629c7352e4caa594488eaf45a63fc404f4138bd8b81298b52.jpeg/full/3500,/0/default.jpg"
0091,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471485--1fe7b03f904203e629c7352e4caa594488eaf45a63fc404f4138bd8b81298b52.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8471485--1fe7b03f904203e629c7352e4caa594488eaf45a63fc404f4138bd8b81298b52.jpeg/full/3500,/0/default.jpg"
0092,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8977148--1dcb13bf51673828a8622811e33c305afaca02c039d58dd3f7aeb6bb694f45fa.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8977148--1dcb13bf51673828a8622811e33c305afaca02c039d58dd3f7aeb6bb694f45fa.jpeg/full/3500,/0/default.jpg"
0093,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8977148--1dcb13bf51673828a8622811e33c305afaca02c039d58dd3f7aeb6bb694f45fa.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8977148--1dcb13bf51673828a8622811e33c305afaca02c039d58dd3f7aeb6bb694f45fa.jpeg/full/3500,/0/default.jpg"
0094,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8977148--1dcb13bf51673828a8622811e33c305afaca02c039d58dd3f7aeb6bb694f45fa.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8977148--1dcb13bf51673828a8622811e33c305afaca02c039d58dd3f7aeb6bb694f45fa.jpeg/full/3500,/0/default.jpg"
0095,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8977148--1dcb13bf51673828a8622811e33c305afaca02c039d58dd3f7aeb6bb694f45fa.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8977148--1dcb13bf51673828a8622811e33c305afaca02c039d58dd3f7aeb6bb694f45fa.jpeg/full/3500,/0/default.jpg"
0096,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7612499--2e84ecdf99a51d776a799680b78e536b6692cfb9d898664700c153e689acb335.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7612499--2e84ecdf99a51d776a799680b78e536b6692cfb9d898664700c153e689acb335.jpeg/full/3500,/0/default.jpg"
0097,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7612499--2e84ecdf99a51d776a799680b78e536b6692cfb9d898664700c153e689acb335.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7612499--2e84ecdf99a51d776a799680b78e536b6692cfb9d898664700c153e689acb335.jpeg/full/3500,/0/default.jpg"
0098,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7612499--2e84ecdf99a51d776a799680b78e536b6692cfb9d898664700c153e689acb335.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7612499--2e84ecdf99a51d776a799680b78e536b6692cfb9d898664700c153e689acb335.jpeg/full/3500,/0/default.jpg"
0099,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7442360--e709a1e8a9d681c9da9c6ef53549547ab787388913cd03064161d95d06161c24.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7442360--e709a1e8a9d681c9da9c6ef53549547ab787388913cd03064161d95d06161c24.jpeg/full/3500,/0/default.jpg"
0100,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7442360--e709a1e8a9d681c9da9c6ef53549547ab787388913cd03064161d95d06161c24.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7442360--e709a1e8a9d681c9da9c6ef53549547ab787388913cd03064161d95d06161c24.jpeg/full/3500,/0/default.jpg"
0101,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7442360--e709a1e8a9d681c9da9c6ef53549547ab787388913cd03064161d95d06161c24.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7442360--e709a1e8a9d681c9da9c6ef53549547ab787388913cd03064161d95d06161c24.jpeg/full/3500,/0/default.jpg"
0102,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7442360--e709a1e8a9d681c9da9c6ef53549547ab787388913cd03064161d95d06161c24.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7442360--e709a1e8a9d681c9da9c6ef53549547ab787388913cd03064161d95d06161c24.jpeg/full/3500,/0/default.jpg"
0103,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7442360--e709a1e8a9d681c9da9c6ef53549547ab787388913cd03064161d95d06161c24.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7442360--e709a1e8a9d681c9da9c6ef53549547ab787388913cd03064161d95d06161c24.jpeg/full/3500,/0/default.jpg"
0104,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9544935--cdcb02d83785e867fd375125294f09c667e4899ca4264f0582bbc41c65365635.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9544935--cdcb02d83785e867fd375125294f09c667e4899ca4264f0582bbc41c65365635.jpeg/full/3500,/0/default.jpg"
0105,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9544935--cdcb02d83785e867fd375125294f09c667e4899ca4264f0582bbc41c65365635.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9544935--cdcb02d83785e867fd375125294f09c667e4899ca4264f0582bbc41c65365635.jpeg/full/3500,/0/default.jpg"
0106,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8305903--4361af8a1b4f9891ad1463751fa048194c67c13a87dea6d9ec61328c70f19712.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8305903--4361af8a1b4f9891ad1463751fa048194c67c13a87dea6d9ec61328c70f19712.jpeg/full/3500,/0/default.jpg"
0107,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8305903--4361af8a1b4f9891ad1463751fa048194c67c13a87dea6d9ec61328c70f19712.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8305903--4361af8a1b4f9891ad1463751fa048194c67c13a87dea6d9ec61328c70f19712.jpeg/full/3500,/0/default.jpg"
0108,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8064923--1218d319a401dae1c50c4efca6e92a177cc9893ef4ed622c14cc1f8fe2e17107.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8064923--1218d319a401dae1c50c4efca6e92a177cc9893ef4ed622c14cc1f8fe2e17107.jpeg/full/3500,/0/default.jpg"
0109,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9254009--c1b05280dcd2de0f58994e5bed1639324b8c73b309fd2fadaf7c6a6e677e27ec.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9254009--c1b05280dcd2de0f58994e5bed1639324b8c73b309fd2fadaf7c6a6e677e27ec.jpeg/full/3500,/0/default.jpg"
0110,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9254009--c1b05280dcd2de0f58994e5bed1639324b8c73b309fd2fadaf7c6a6e677e27ec.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9254009--c1b05280dcd2de0f58994e5bed1639324b8c73b309fd2fadaf7c6a6e677e27ec.jpeg/full/3500,/0/default.jpg"
0111,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8034435--cbbc88700d0d9abd04b4b6651894b1542a4e678365dc87fe1ee306cdc2ed4ffa.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8034435--cbbc88700d0d9abd04b4b6651894b1542a4e678365dc87fe1ee306cdc2ed4ffa.jpeg/full/3500,/0/default.jpg"
0112,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8034435--cbbc88700d0d9abd04b4b6651894b1542a4e678365dc87fe1ee306cdc2ed4ffa.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8034435--cbbc88700d0d9abd04b4b6651894b1542a4e678365dc87fe1ee306cdc2ed4ffa.jpeg/full/3500,/0/default.jpg"
0113,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8034435--cbbc88700d0d9abd04b4b6651894b1542a4e678365dc87fe1ee306cdc2ed4ffa.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8034435--cbbc88700d0d9abd04b4b6651894b1542a4e678365dc87fe1ee306cdc2ed4ffa.jpeg/full/3500,/0/default.jpg"
0114,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7353683--dd36ad71500014ee2188346fa0bb29d2d727e2d7e98411bf0770f172b9cbdc78.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7353683--dd36ad71500014ee2188346fa0bb29d2d727e2d7e98411bf0770f172b9cbdc78.jpeg/full/3500,/0/default.jpg"
0115,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9230689--b5f311e83072d624eed979dd58a8aef6eac6a0f092f3c57384c8e545fcce3393.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9230689--b5f311e83072d624eed979dd58a8aef6eac6a0f092f3c57384c8e545fcce3393.jpeg/full/3500,/0/default.jpg"
0116,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9230689--b5f311e83072d624eed979dd58a8aef6eac6a0f092f3c57384c8e545fcce3393.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s9230689--b5f311e83072d624eed979dd58a8aef6eac6a0f092f3c57384c8e545fcce3393.jpeg/full/3500,/0/default.jpg"
0117,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7219092--42bb1accbd5708a3daebf35cc03bb84cf2c14608ea1b86fd8d85d78e95ece23f.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7219092--42bb1accbd5708a3daebf35cc03bb84cf2c14608ea1b86fd8d85d78e95ece23f.jpeg/full/3500,/0/default.jpg"
0118,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7284899--61755adfa9e4a9f9f2ece2b1a106b5f32ca7478149b4d92506c1b0d2cd14fa56.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7284899--61755adfa9e4a9f9f2ece2b1a106b5f32ca7478149b4d92506c1b0d2cd14fa56.jpeg/full/3500,/0/default.jpg"
0119,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7068955--a9641f4d27ac0281e149d080e25d285a73395a689111a619089e857333818907.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7068955--a9641f4d27ac0281e149d080e25d285a73395a689111a619089e857333818907.jpeg/full/3500,/0/default.jpg"
0120,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8014650--97208d1649d486f3823d6e04153eb5cb1dd9c288072b912d4c38226bb50eafa2.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8014650--97208d1649d486f3823d6e04153eb5cb1dd9c288072b912d4c38226bb50eafa2.jpeg/full/3500,/0/default.jpg"
